source_key,source_row,slide_no,state,latitude,longitude,raw_text
23823:MIZ/SER/84A15/2025/111,23823,MIZ/SER/84A15/2025/111,Mizoram,23.309295,92.860017,"23823 MIZ/SER/84A15/2025/111 Mizoram Serchhip Chandmari, Serchhip 23.309295 92.860017 Debris Slide 31 May 2025"
23824:MIZ/SER/84A15/2025/112,23824,MIZ/SER/84A15/2025/112,Mizoram,23.308629,92.860039,"23824 MIZ/SER/84A15/2025/112 Mizoram Serchhip Chandmari, Serchhip 23.308629 92.860039 Earth Slide 31 May 2025"
23825:MIZ/SER/84A15/2025/113,23825,MIZ/SER/84A15/2025/113,Mizoram,23.308778,92.858357,23825 MIZ/SER/84A15/2025/113 Mizoram Serchhip Serchhip 23.308778 92.858357 Debris Slide 31 May 2025
23826:MIZ/SER/84A15/2025/114,23826,MIZ/SER/84A15/2025/114,Mizoram,23.300837,92.855693,23826 MIZ/SER/84A15/2025/114 Mizoram Serchhip Serchhip 23.300837 92.855693 Debris Slide 31 May 2025
23827:MIZ/SER/84A15/2025/115,23827,MIZ/SER/84A15/2025/115,Mizoram,23.300787,92.853572,23827 MIZ/SER/84A15/2025/115 Mizoram Serchhip Serchhip 23.300787 92.853572 Debris Slide 31 May 2025
23828:MIZ/SER/84A15/2025/116,23828,MIZ/SER/84A15/2025/116,Mizoram,23.305323,92.852358,23828 MIZ/SER/84A15/2025/116 Mizoram Serchhip Serchhip 23.305323 92.852358 Debris Slide 31 May 2025
23829:MIZ/SER/84A15/2025/117,23829,MIZ/SER/84A15/2025/117,Mizoram,23.30554,92.854877,23829 MIZ/SER/84A15/2025/117 Mizoram Serchhip Serchhip 23.30554 92.854877 Debris Slide 01 June2025
23830:MIZ/SER/84A15/2025/118,23830,MIZ/SER/84A15/2025/118,Mizoram,23.304746,92.862109,"23830 MIZ/SER/84A15/2025/118 Mizoram Serchhip Chandmari, Serchhip 23.304746 92.862109 Debris Slide 08 June 2025"
23831:MIZ/SER/84A15/2025/119,23831,MIZ/SER/84A15/2025/119,Mizoram,23.298928,92.857435,23831 MIZ/SER/84A15/2025/119 Mizoram Serchhip Serchhip 23.298928 92.857435 Debris Slide 31 May 2025
23832:MIZ/SER/84A15/2025/120,23832,MIZ/SER/84A15/2025/120,Mizoram,23.310846,92.858915,"23832 MIZ/SER/84A15/2025/120 Mizoram Serchhip Chandmari, Serchhip 23.310846 92.858915 Debris Flow 31 May 2025"
23833:MIZ/SER/84A15/2025/121,23833,MIZ/SER/84A15/2025/121,Mizoram,23.311335,92.858026,"23833 MIZ/SER/84A15/2025/121 Mizoram Serchhip Chandmari, Serchhip 23.311335 92.858026 Debris Slide 31 May 2025"
23834:MIZ/SER/84A15/2025/122,23834,MIZ/SER/84A15/2025/122,Mizoram,23.307089,92.854209,"23834 MIZ/SER/84A15/2025/122 Mizoram Serchhip Tuikhuah Veng, Serchhip 23.307089 92.854209 Debris Slide 31 May 2025, 01 June 2025"
23835:MIZ/SER/84A15/2025/123,23835,MIZ/SER/84A15/2025/123,Mizoram,23.3057,92.852802,"23835 MIZ/SER/84A15/2025/123 Mizoram Serchhip Saron, Serchhip 23.3057 92.852802 Debris Slide 31 May 2025"
23836:MIZ/SER/84A15/2025/124,23836,MIZ/SER/84A15/2025/124,Mizoram,23.307093,92.856289,"23836 MIZ/SER/84A15/2025/124 Mizoram Serchhip Chhim Veng, Serchhip 23.307093 92.856289 Debris Slide 01 June 2025"
23837:MIZ/SER/84A15/2025/125,23837,MIZ/SER/84A15/2025/125,Mizoram,23.307524,92.857678,"23837 MIZ/SER/84A15/2025/125 Mizoram Serchhip Chhim Veng, Serchhip 23.307524 92.857678 Debris Subsidence 01 June 2025"
23838:MIZ/SER/84A15/2025/126,23838,MIZ/SER/84A15/2025/126,Mizoram,23.305939,92.857538,"23838 MIZ/SER/84A15/2025/126 Mizoram Serchhip Chhim Veng, Serchhip 23.305939 92.857538 Debris Flow 01 June 2025"
23839:MIZ/SER/84A15/2025/127,23839,MIZ/SER/84A15/2025/127,Mizoram,23.303906,92.853173,"23839 MIZ/SER/84A15/2025/127 Mizoram Serchhip Dinthar, Serchhip 23.303906 92.853173 Debris Flow 01 June 2025"
23840:MIZ/SER/84A15/2025/128,23840,MIZ/SER/84A15/2025/128,Mizoram,23.301381,92.853078,"23840 MIZ/SER/84A15/2025/128 Mizoram Serchhip Dinthar, Serchhip 23.301381 92.853078 Debris Flow 31 May 2025"
23841:MIZ/SER/84A15/2025/129,23841,MIZ/SER/84A15/2025/129,Mizoram,23.299628,92.855609,"23841 MIZ/SER/84A15/2025/129 Mizoram Serchhip Dinthar, Serchhip 23.299628 92.855609 Debris Slide 31 May 2025"
23842:MIZ/SER/84A15/2025/130,23842,MIZ/SER/84A15/2025/130,Mizoram,23.298137,92.857412,"23842 MIZ/SER/84A15/2025/130 Mizoram Serchhip Dinthar, Serchhip 23.298137 92.857412 Earth Slide 29 May 2025"
23843:MIZ/SER/84A15/2025/131,23843,MIZ/SER/84A15/2025/131,Mizoram,23.293453,92.858089,23843 MIZ/SER/84A15/2025/131 Mizoram Serchhip Serchhip 23.293453 92.858089 Debris Slide 30 May 2025
23844:MIZ/SER/84A15/2025/132,23844,MIZ/SER/84A15/2025/132,Mizoram,23.293873,92.858395,"23844 MIZ/SER/84A15/2025/132 Mizoram Serchhip Sailiam Veng, Serchhip 23.293873 92.858395 Debris Slide 31.05.2025 01.06.2025"
23845:MIZ/SER/84A15/2025/133,23845,MIZ/SER/84A15/2025/133,Mizoram,23.298166,92.858694,"23845 MIZ/SER/84A15/2025/133 Mizoram Serchhip Dinthar, Serchhip 23.298166 92.858694 Earth Slide 31 May 2025"
23846:MIZ/SER/84A15/2025/134,23846,MIZ/SER/84A15/2025/134,Mizoram,23.346456,92.851511,23846 MIZ/SER/84A15/2025/134 Mizoram Serchhip New Serchhip 23.346456 92.851511 Debris Slide 01 June 2025
23847:MIZ/SER/84A15/2025/135,23847,MIZ/SER/84A15/2025/135,Mizoram,23.3466,92.854847,23847 MIZ/SER/84A15/2025/135 Mizoram Serchhip New Serchhip 23.3466 92.854847 Debris Slide 01 June 2025
23848:MIZ/SER/84A15/2025/136,23848,MIZ/SER/84A15/2025/136,Mizoram,23.291103,92.864843,23848 MIZ/SER/84A15/2025/136 Mizoram Serchhip Serchhip Bypass road 23.291103 92.864843 Debris Slide 31.05.2025 09.06.2025
23849:MIZ/SER/84A15/2025/137,23849,MIZ/SER/84A15/2025/137,Mizoram,23.301587,92.868485,23849 MIZ/SER/84A15/2025/137 Mizoram Serchhip Serchhip Bypass road 23.301587 92.868485 Debris Slide 31 May 2025
23850:MIZ/SER/84A15/2025/138,23850,MIZ/SER/84A15/2025/138,Mizoram,23.313996,92.863984,23850 MIZ/SER/84A15/2025/138 Mizoram Serchhip Serchhip Bypass road 23.313996 92.863984 Debris Flow 31 May 2025
23851:MIZ/SER/84A15/2025/139,23851,MIZ/SER/84A15/2025/139,Mizoram,23.321016,92.861601,23851 MIZ/SER/84A15/2025/139 Mizoram Serchhip Serchhip Bypass road 23.321016 92.861601 Debris Slide 31.05.2025 09.06.2025
23852:MIZ/SER/84A15/2025/140,23852,MIZ/SER/84A15/2025/140,Mizoram,23.3228,92.862406,23852 MIZ/SER/84A15/2025/140 Mizoram Serchhip Serchhip Bypass road 23.3228 92.862406 Debris Slide 31 May 2025
23860:MIZ/SER/84A16/2025/148,23860,MIZ/SER/84A16/2025/148,Mizoram,23.243855,92.905242,23860 MIZ/SER/84A16/2025/148 Mizoram Serchhip Keitum 23.243855 92.905242 Debris Slide 31 May 2025
23861:MIZ/SER/84A15/2025/149,23861,MIZ/SER/84A15/2025/149,Mizoram,23.286735,92.85703,23861 MIZ/SER/84A15/2025/149 Mizoram Serchhip Serchhip - Thenzawl road 23.286735 92.85703 Debris Slide 31 May 2025
23862:MIZ/SER/84A15/2025/150,23862,MIZ/SER/84A15/2025/150,Mizoram,23.284565,92.857096,23862 MIZ/SER/84A15/2025/150 Mizoram Serchhip Serchhip - Thenzawl road 23.284565 92.857096 Debris Slide 31 May 2025
23863:MIZ/SER/84A15/2025/151,23863,MIZ/SER/84A15/2025/151,Mizoram,23.281443,92.840145,23863 MIZ/SER/84A15/2025/151 Mizoram Serchhip Serchhip - Thenzawl road 23.281443 92.840145 Debris Slide 01 June 2025
23864:MIZ/SER/84A15/2025/152,23864,MIZ/SER/84A15/2025/152,Mizoram,23.280947,92.8367,23864 MIZ/SER/84A15/2025/152 Mizoram Serchhip Serchhip - Thenzawl road 23.280947 92.8367 Rock Slide 01 June 2025
23865:MIZ/SER/84A15/2025/153,23865,MIZ/SER/84A15/2025/153,Mizoram,23.288276,92.830821,23865 MIZ/SER/84A15/2025/153 Mizoram Serchhip Serchhip - Thenzawl road 23.288276 92.830821 Debris Slide 31 May 2025
23866:MIZ/SER/84A11/2025/154,23866,MIZ/SER/84A11/2025/154,Mizoram,23.293863,92.741368,23866 MIZ/SER/84A11/2025/154 Mizoram Serchhip Thenzawl - Buarpui road 23.293863 92.741368 Debris slide 01 June 2025
23867:MIZ/SER/84A11/2025/155,23867,MIZ/SER/84A11/2025/155,Mizoram,23.295774,92.740012,23867 MIZ/SER/84A11/2025/155 Mizoram Serchhip Thenzawl - Buarpui road 23.295774 92.740012 Debris slide 01 June 2025
23868:MIZ/SER/84A11/2025/156,23868,MIZ/SER/84A11/2025/156,Mizoram,23.30265,92.742945,23868 MIZ/SER/84A11/2025/156 Mizoram Serchhip Thenzawl - Buarpui road 23.30265 92.742945 Debris slide 01 June 2025
23869:MIZ/SER/84A11/2025/157,23869,MIZ/SER/84A11/2025/157,Mizoram,23.307135,92.707624,23869 MIZ/SER/84A11/2025/157 Mizoram Serchhip Thenzawl - Buarpui road 23.307135 92.707624 Debris Flow 31 May 2025
23870:MIZ/SER/84A11/2025/158,23870,MIZ/SER/84A11/2025/158,Mizoram,23.306409,92.706083,23870 MIZ/SER/84A11/2025/158 Mizoram Serchhip Thenzawl - Buarpui road 23.306409 92.706083 Debris Slide 31 May 2025
23871:MIZ/SER/84A11/2025/159,23871,MIZ/SER/84A11/2025/159,Mizoram,23.306012,92.704212,23871 MIZ/SER/84A11/2025/159 Mizoram Serchhip Thenzawl - Buarpui road 23.306012 92.704212 Debris Flow 31 May 2025
23872:MIZ/SER/84A11/2025/160,23872,MIZ/SER/84A11/2025/160,Mizoram,23.300291,92.69577,23872 MIZ/SER/84A11/2025/160 Mizoram Serchhip Thenzawl - Buarpui road 23.300291 92.69577 Debris Flow 01 June 2025
23873:MIZ/SER/84A11/2025/161,23873,MIZ/SER/84A11/2025/161,Mizoram,23.299806,92.694901,23873 MIZ/SER/84A11/2025/161 Mizoram Serchhip Thenzawl - Buarpui road 23.299806 92.694901 Debris Flow 01 June 2025
23874:MIZ/SER/84A11/2025/162,23874,MIZ/SER/84A11/2025/162,Mizoram,23.299312,92.692614,23874 MIZ/SER/84A11/2025/162 Mizoram Serchhip Thenzawl - Buarpui road 23.299312 92.692614 Debris Flow 01 June 2025
23875:MIZ/LUNG/84A11/2025/163,23875,MIZ/LUNG/84A11/2025/163,Mizoram,23.297521,92.689449,23875 MIZ/LUNG/84A11/2025/163 Mizoram Lunglei Thenzawl - Buarpui road 23.297521 92.689449 Debris Flow 01 June 2025
23876:MIZ/LUNG/84A11/2025/164,23876,MIZ/LUNG/84A11/2025/164,Mizoram,23.30374,92.672816,23876 MIZ/LUNG/84A11/2025/164 Mizoram Lunglei Thenzawl - Buarpui road 23.30374 92.672816 Debris Slide 01 June 2025
23877:MIZ/LUNG/84A11/2025/165,23877,MIZ/LUNG/84A11/2025/165,Mizoram,23.304123,92.671521,23877 MIZ/LUNG/84A11/2025/165 Mizoram Lunglei Thenzawl - Buarpui road 23.304123 92.671521 Debris Flow 01 June 2025
23878:MIZ/LUNG/84A11/2025/166,23878,MIZ/LUNG/84A11/2025/166,Mizoram,23.306105,92.671296,23878 MIZ/LUNG/84A11/2025/166 Mizoram Lunglei Thenzawl - Buarpui road 23.306105 92.671296 Debris Flow 01 June 2025
23879:MIZ/LUNG/84A11/2025/167,23879,MIZ/LUNG/84A11/2025/167,Mizoram,23.306338,92.666573,23879 MIZ/LUNG/84A11/2025/167 Mizoram Lunglei Thenzawl - Buarpui road 23.306338 92.666573 Debris Flow 01 June 2025
23880:MIZ/LUNG/84A11/2025/168,23880,MIZ/LUNG/84A11/2025/168,Mizoram,23.32044,92.643229,23880 MIZ/LUNG/84A11/2025/168 Mizoram Lunglei New Khawlek 23.32044 92.643229 Debris Slide 01 June 2025
23881:MIZ/LUNG/84A11/2025/169,23881,MIZ/LUNG/84A11/2025/169,Mizoram,23.301901,92.649401,23881 MIZ/LUNG/84A11/2025/169 Mizoram Lunglei Thenzawl - Buarpui road 23.301901 92.649401 Debris Slide 01 June 2025
23882:MIZ/LUNG/84A12/2025/170,23882,MIZ/LUNG/84A12/2025/170,Mizoram,23.246611,92.655112,23882 MIZ/LUNG/84A12/2025/170 Mizoram Lunglei Buarpui 23.246611 92.655112 Debris Slide 01 June 2025
23883:MIZ/LUNG/84A12/2025/171,23883,MIZ/LUNG/84A12/2025/171,Mizoram,23.2388,92.636923,23883 MIZ/LUNG/84A12/2025/171 Mizoram Lunglei West Bungtlang to Changpui road 23.2388 92.636923 Earth Slide 01 June 2025
23884:MIZ/LUNG/84A12/2025/172,23884,MIZ/LUNG/84A12/2025/172,Mizoram,23.234538,92.637234,23884 MIZ/LUNG/84A12/2025/172 Mizoram Lunglei West Bungtlang to Changpui road 23.234538 92.637234 Debris Slide 01 June 2025
23885:MIZ/LUNG/84A12/2025/173,23885,MIZ/LUNG/84A12/2025/173,Mizoram,23.206413,92.632701,23885 MIZ/LUNG/84A12/2025/173 Mizoram Lunglei West Bungtlang to Changpui road 23.206413 92.632701 Debris Slide 01 June 2025
23886:MIZ/LUNG/84A12/2025/174,23886,MIZ/LUNG/84A12/2025/174,Mizoram,23.197283,92.632661,23886 MIZ/LUNG/84A12/2025/174 Mizoram Lunglei West Bungtlang to Changpui road 23.197283 92.632661 Earth Slide 01 June 2025
23887:MIZ/LUNG/84A12/2025/175,23887,MIZ/LUNG/84A12/2025/175,Mizoram,23.174558,92.612556,23887 MIZ/LUNG/84A12/2025/175 Mizoram Lunglei Changpui 23.174558 92.612556 Earth Slide 01 June 2025
23888:MIZ/LUNG/84A12/2025/176,23888,MIZ/LUNG/84A12/2025/176,Mizoram,23.1739,92.611378,23888 MIZ/LUNG/84A12/2025/176 Mizoram Lunglei Changpui 23.1739 92.611378 Debris Slide 01 June 2025
23889:MIZ/LUNG/84A12/2025/177,23889,MIZ/LUNG/84A12/2025/177,Mizoram,23.173258,92.611929,23889 MIZ/LUNG/84A12/2025/177 Mizoram Lunglei Changpui 23.173258 92.611929 Debris Flow 01 June 2025
23890:MIZ/LUNG/84A12/2025/178,23890,MIZ/LUNG/84A12/2025/178,Mizoram,23.17252,92.611434,23890 MIZ/LUNG/84A12/2025/178 Mizoram Lunglei Changpui 23.17252 92.611434 Debris Flow 01 June 2025
23891:MIZ/LUNG/84A12/2025/179,23891,MIZ/LUNG/84A12/2025/179,Mizoram,23.172659,92.611828,23891 MIZ/LUNG/84A12/2025/179 Mizoram Lunglei Changpui 23.172659 92.611828 Earth Slide 01 June 2025
23892:MIZ/LUNG/84A12/2025/180,23892,MIZ/LUNG/84A12/2025/180,Mizoram,23.198272,92.589291,23892 MIZ/LUNG/84A12/2025/180 Mizoram Lunglei Thenhlum 23.198272 92.589291 Earth Slide 01 June 2025
23893:MIZ/LUNG/84A12/2025/181,23893,MIZ/LUNG/84A12/2025/181,Mizoram,23.198961,92.590043,23893 MIZ/LUNG/84A12/2025/181 Mizoram Lunglei Thenhlum 23.198961 92.590043 Earth Slide 01 June 2025
23894:MIZ/LUNG/84A12/2025/182,23894,MIZ/LUNG/84A12/2025/182,Mizoram,23.199095,92.586671,23894 MIZ/LUNG/84A12/2025/182 Mizoram Lunglei Thenhlum 23.199095 92.586671 Earth Flow 01 June 2025
23895:MIZ/LUNG/84A12/2025/183,23895,MIZ/LUNG/84A12/2025/183,Mizoram,23.199415,92.585883,23895 MIZ/LUNG/84A12/2025/183 Mizoram Lunglei Thenhlum 23.199415 92.585883 Earth Flow 01 June 2025
23896:MIZ/LUNG/84A12/2025/184,23896,MIZ/LUNG/84A12/2025/184,Mizoram,23.200105,92.584517,23896 MIZ/LUNG/84A12/2025/184 Mizoram Lunglei Thenhlum 23.200105 92.584517 Debris Flow 01 June 2025
23897:MIZ/LUNG/84A12/2025/185,23897,MIZ/LUNG/84A12/2025/185,Mizoram,23.200655,92.5813,23897 MIZ/LUNG/84A12/2025/185 Mizoram Lunglei Thenhlum to West Bunghmun road 23.200655 92.5813 Debris Flow 01 June 2025
23898:MIZ/LUNG/84A12/2025/186,23898,MIZ/LUNG/84A12/2025/186,Mizoram,23.201843,92.579666,23898 MIZ/LUNG/84A12/2025/186 Mizoram Lunglei Thenhlum to West Bunghmun road 23.201843 92.579666 Debris Flow 01 June 2025
23899:MIZ/LUNG/84A12/2025/187,23899,MIZ/LUNG/84A12/2025/187,Mizoram,23.202247,92.57903,23899 MIZ/LUNG/84A12/2025/187 Mizoram Lunglei Thenhlum to West Bunghmun road 23.202247 92.57903 Debris Flow 01 June 2025
23900:MIZ/LUNG/84A12/2025/188,23900,MIZ/LUNG/84A12/2025/188,Mizoram,23.203107,92.577972,23900 MIZ/LUNG/84A12/2025/188 Mizoram Lunglei Thenhlum to West Bunghmun road 23.203107 92.577972 Debris Flow 01 June 2025
23901:MIZ/LUNG/84A12/2025/189,23901,MIZ/LUNG/84A12/2025/189,Mizoram,23.203903,92.576807,23901 MIZ/LUNG/84A12/2025/189 Mizoram Lunglei Thenhlum to West Bunghmun road 23.203903 92.576807 Debris Flow 01 June 2025
23902:MIZ/LUNG/84A12/2025/190,23902,MIZ/LUNG/84A12/2025/190,Mizoram,23.204282,92.576174,23902 MIZ/LUNG/84A12/2025/190 Mizoram Lunglei Thenhlum to West Bunghmun road 23.204282 92.576174 Debris Flow 01 June 2025
23903:MIZ/LUNG/84A12/2025/191,23903,MIZ/LUNG/84A12/2025/191,Mizoram,23.204481,92.575792,23903 MIZ/LUNG/84A12/2025/191 Mizoram Lunglei Thenhlum to West Bunghmun road 23.204481 92.575792 Earth Slide 01 June 2025
23904:MIZ/LUNG/84A12/2025/192,23904,MIZ/LUNG/84A12/2025/192,Mizoram,23.205193,92.574684,23904 MIZ/LUNG/84A12/2025/192 Mizoram Lunglei Thenhlum to West Bunghmun road 23.205193 92.574684 Debris Flow 01 June 2025
23905:MIZ/LUNG/84A12/2025/193,23905,MIZ/LUNG/84A12/2025/193,Mizoram,23.214589,92.572672,23905 MIZ/LUNG/84A12/2025/193 Mizoram Lunglei Thenhlum to West Bunghmun road 23.214589 92.572672 Debris Slide 01 June 2025
23906:MIZ/LUNG/84A12/2025/194,23906,MIZ/LUNG/84A12/2025/194,Mizoram,23.212919,92.558022,23906 MIZ/LUNG/84A12/2025/194 Mizoram Lunglei Thenhlum to West Bunghmun road 23.212919 92.558022 Debris Flow 01 June 2025
23907:MIZ/LUNG/84A12/2025/195,23907,MIZ/LUNG/84A12/2025/195,Mizoram,23.207082,92.509726,23907 MIZ/LUNG/84A12/2025/195 Mizoram Lunglei Thenhlum to West Bunghmun road 23.207082 92.509726 Debris Slide 01 June 2025
23908:MIZ/LUNG/84A12/2025/196,23908,MIZ/LUNG/84A12/2025/196,Mizoram,23.195616,92.546251,23908 MIZ/LUNG/84A12/2025/196 Mizoram Lunglei Thenhlum to West Bunghmun road 23.195616 92.546251 Debris Slide 01 June 2025
23909:MIZ/LUNG/84A12/2025/197,23909,MIZ/LUNG/84A12/2025/197,Mizoram,23.19796,92.543304,23909 MIZ/LUNG/84A12/2025/197 Mizoram Lunglei Thenhlum to West Bunghmun road 23.19796 92.543304 Debris Slide 01 June 2025
23910:MIZ/LUNG/84A12/2025/198,23910,MIZ/LUNG/84A12/2025/198,Mizoram,23.190022,92.554302,23910 MIZ/LUNG/84A12/2025/198 Mizoram Lunglei Thenhlum to West Bunghmun road 23.190022 92.554302 Debris Flow 01 June 2025
23911:MIZ/LUNG/84A12/2025/199,23911,MIZ/LUNG/84A12/2025/199,Mizoram,23.21035,92.539589,23911 MIZ/LUNG/84A12/2025/199 Mizoram Lunglei Thenhlum to West Bunghmun road 23.21035 92.539589 Debris Slide 01 June 2025
23912:MIZ/LUNG/84A12/2025/200,23912,MIZ/LUNG/84A12/2025/200,Mizoram,23.208921,92.541174,23912 MIZ/LUNG/84A12/2025/200 Mizoram Lunglei Thenhlum to West Bunghmun road 23.208921 92.541174 Earth Slide 01 June 2025
23913:MIZ/LUNG/84A12/2025/201,23913,MIZ/LUNG/84A12/2025/201,Mizoram,23.208823,92.53749,23913 MIZ/LUNG/84A12/2025/201 Mizoram Lunglei Thenhlum to West Bunghmun road 23.208823 92.53749 Debris Slide 01 June 2025
23914:MIZ/LUNG/84A12/2025/202,23914,MIZ/LUNG/84A12/2025/202,Mizoram,23.206239,92.491221,23914 MIZ/LUNG/84A12/2025/202 Mizoram Lunglei Thenhlum to West Bunghmun road 23.206239 92.491221 Debris Slide 01 June 2025
23915:MIZ/LUNG/84A12/2025/203,23915,MIZ/LUNG/84A12/2025/203,Mizoram,23.20549,92.543278,23915 MIZ/LUNG/84A12/2025/203 Mizoram Lunglei Thenhlum to West Bunghmun road 23.20549 92.543278 Earth Slide 01 June 2025
23916:MIZ/LUNG/84A12/2025/204,23916,MIZ/LUNG/84A12/2025/204,Mizoram,23.219631,92.563324,23916 MIZ/LUNG/84A12/2025/204 Mizoram Lunglei Thenhlum to West Bunghmun road 23.219631 92.563324 Debris Slide 01 June 2025
23917:MIZ/LUNG/84A12/2025/205,23917,MIZ/LUNG/84A12/2025/205,Mizoram,23.204981,92.534603,23917 MIZ/LUNG/84A12/2025/205 Mizoram Lunglei Tleu 23.204981 92.534603 Debris Slide 01 June 2025
23918:MIZ/LUNG/84A12/2025/206,23918,MIZ/LUNG/84A12/2025/206,Mizoram,23.206253,92.533605,23918 MIZ/LUNG/84A12/2025/206 Mizoram Lunglei Tleu 23.206253 92.533605 Debris Slide 01 June 2025
23919:MIZ/LUNG/84A12/2025/207,23919,MIZ/LUNG/84A12/2025/207,Mizoram,23.209857,92.500587,23919 MIZ/LUNG/84A12/2025/207 Mizoram Lunglei Tleu to West Bunghmun 23.209857 92.500587 Debris Slide 01 June 2025
23920:MIZ/LUNG/84A08/2025/208,23920,MIZ/LUNG/84A08/2025/208,Mizoram,23.206239,92.491221,23920 MIZ/LUNG/84A08/2025/208 Mizoram Lunglei Tleu to West Bunghmun 23.206239 92.491221 Debris Slide 01 June 2025
23921:MIZ/LUNG/84A08/2025/209,23921,MIZ/LUNG/84A08/2025/209,Mizoram,23.199961,92.488796,23921 MIZ/LUNG/84A08/2025/209 Mizoram Lunglei Tleu to West Bunghmun 23.199961 92.488796 Debris Slide 01 June 2025
23922:MIZ/LUNG/84A08/2025/210,23922,MIZ/LUNG/84A08/2025/210,Mizoram,23.17824,92.491031,23922 MIZ/LUNG/84A08/2025/210 Mizoram Lunglei West Bunghmun 23.17824 92.491031 Debris Slide 01 June 2025
23923:MIZ/LUNG/84A08/2025/211,23923,MIZ/LUNG/84A08/2025/211,Mizoram,23.180969,92.488193,23923 MIZ/LUNG/84A08/2025/211 Mizoram Lunglei West Bunghmun 23.180969 92.488193 Debris Slide 01 June 2025
23924:MIZ/LUNG/84A08/2025/212,23924,MIZ/LUNG/84A08/2025/212,Mizoram,23.180354,92.486971,23924 MIZ/LUNG/84A08/2025/212 Mizoram Lunglei West Bunghmun cemetary 23.180354 92.486971 Debris Slide 01 June 2025
23925:MIZ/LUNG/84A08/2025/213,23925,MIZ/LUNG/84A08/2025/213,Mizoram,23.182466,92.487731,23925 MIZ/LUNG/84A08/2025/213 Mizoram Lunglei West Bunghmun 23.182466 92.487731 Debris Flow 01 June 2025
23926:MIZ/LUNG/84A12/2025/214,23926,MIZ/LUNG/84A12/2025/214,Mizoram,23.204706,92.533825,23926 MIZ/LUNG/84A12/2025/214 Mizoram Lunglei Tleu 23.204706 92.533825 Debris Flow 01 June 2025
23927:MIZ/LUNG/84A11/2025/215,23927,MIZ/LUNG/84A11/2025/215,Mizoram,23.251004,92.63667,23927 MIZ/LUNG/84A11/2025/215 Mizoram Lunglei West Bungtlang 23.251004 92.63667 Debris Flow 01 June 2025
23928:MIZ/SER/84A16/2025/216,23928,MIZ/SER/84A16/2025/216,Mizoram,23.234898,92.911307,23928 MIZ/SER/84A16/2025/216 Mizoram Serchhip Keitum 23.234898 92.911307 Earth Slide 01 June 2025
23929:MIZ/SER/84A16/2025/217,23929,MIZ/SER/84A16/2025/217,Mizoram,23.225619,92.924909,23929 MIZ/SER/84A16/2025/217 Mizoram Serchhip Serchhip to Khawbung S road 23.225619 92.924909 Earth Slide 01 June 2025
23930:MIZ/SER/84A16/2025/218,23930,MIZ/SER/84A16/2025/218,Mizoram,23.223807,92.944448,23930 MIZ/SER/84A16/2025/218 Mizoram Serchhip Serchhip to Khawbung S road 23.223807 92.944448 Debris Flow 01 June 2025
23931:MIZ/SER/84A16/2025/219,23931,MIZ/SER/84A16/2025/219,Mizoram,23.21795,92.998007,23931 MIZ/SER/84A16/2025/219 Mizoram Serchhip Khawlailung 23.21795 92.998007 Debris Slide 01 June 2025
23932:MIZ/SER/84A16/2025/220,23932,MIZ/SER/84A16/2025/220,Mizoram,23.217324,92.99812,23932 MIZ/SER/84A16/2025/220 Mizoram Serchhip Khawlailung 23.217324 92.99812 Debris Flow 01 June 2025
23933:MIZ/SER/84E04/2025/221,23933,MIZ/SER/84E04/2025/221,Mizoram,23.19917,93.000199,23933 MIZ/SER/84E04/2025/221 Mizoram Serchhip Serchhip to Khawbung S road 23.19917 93.000199 Debris Flow 01 June 2025
23934:MIZ/SER/84E04/2025/222,23934,MIZ/SER/84E04/2025/222,Mizoram,23.1915,93.011024,23934 MIZ/SER/84E04/2025/222 Mizoram Serchhip Serchhip to Khawbung S road 23.1915 93.011024 Debris Slide 31 May 2025
23935:MIZ/SER/84E04/2025/223,23935,MIZ/SER/84E04/2025/223,Mizoram,23.183361,93.066742,23935 MIZ/SER/84E04/2025/223 Mizoram Serchhip Serchhip to Khawbung S road 23.183361 93.066742 Debris Slide 31 May 2025
23936:MIZ/KHAW/84E04/2025/224,23936,MIZ/KHAW/84E04/2025/224,Mizoram,23.241722,93.098254,"23936 MIZ/KHAW/84E04/2025/224 Mizoram Khawzawl Serchhip to Khawbung S road 23.241722 93.098254 Debris Slide 30 May 2025, 12 June 2025"
23937:MIZ/KHAW/84E04/2025/225,23937,MIZ/KHAW/84E04/2025/225,Mizoram,23.229765,93.127521,23937 MIZ/KHAW/84E04/2025/225 Mizoram Khawzawl Serchhip to Khawbung S road 23.229765 93.127521 Earth Slide 31 May 2025
23938:MIZ/KHAW/84E04/2025/226,23938,MIZ/KHAW/84E04/2025/226,Mizoram,23.2066,93.148665,23938 MIZ/KHAW/84E04/2025/226 Mizoram Khawzawl Serchhip to Khawbung S road 23.2066 93.148665 Debris Slide 01 June 2025
23939:MIZ/KHAW/84E04/2025/227,23939,MIZ/KHAW/84E04/2025/227,Mizoram,23.197704,93.163019,23939 MIZ/KHAW/84E04/2025/227 Mizoram Khawzawl Serchhip to Khawbung S road 23.197704 93.163019 Debris Slide 31 May 2025
23940:MIZ/CHAM/84E04/2025/228,23940,MIZ/CHAM/84E04/2025/228,Mizoram,23.198136,93.166988,23940 MIZ/CHAM/84E04/2025/228 Mizoram Champhai Serchhip to Vaphai road 23.198136 93.166988 Debris Flow 01 June 2025
